ID,WijkenEnBuurten,AantalInwoners_5
4327,WK022605  ,2015
4329,WK022606  ,1115
4439,WK022801  ,9920
4445,WK022802  ,15200
4452,WK022803  ,14170
4459,WK022804  ,5580
4463,WK022805  ,1020
4465,WK022810  ,10680
4470,WK022811  ,6905
4474,WK022812  ,8125
4479,WK022813  ,310
4486,WK022820  ,2370
4490,WK022830  ,15085
4497,WK022840  ,13580
4506,WK022850  ,3670
4509,WK022860  ,465
4512,WK022870  ,3530
4517,WK022880  ,2710
4521,WK022890  ,2385
4749,WK023001  ,12100
4758,WK023002  ,6770
4764,WK023003  ,4220
4973,WK023200  ,15570
4987,WK023201  ,3260
4990,WK023202  ,12680
5003,WK023203  ,1630
5007,WK023300  ,26100
5018,WK023301  ,755
6448,WK024301  ,2295
6451,WK024302  ,755
6456,WK024303  ,2120
6459,WK024304  ,1410
6462,WK024305  ,6165
6467,WK024306  ,640
6470,WK024307  ,225
6473,WK024308  ,7670
6482,WK024309  ,1365
6485,WK024310  ,6890
6492,WK024311  ,4110
6497,WK024312  ,9820
6510,WK024313  ,55
6514,WK024314  ,885
6518,WK024315  ,3165
6525,WK024316  ,0
6550,WK024400  ,11345
6559,WK024401  ,825
6631,WK024600  ,12395
6642,WK024601  ,6155
7320,WK025200  ,13065
7331,WK025201  ,3425
9278,WK026200  ,12290
9286,WK026201  ,1280
9292,WK026202  ,4235
9300,WK026203  ,1745
9305,WK026204  ,10875
9313,WK026205  ,3170
9421,WK026300  ,10210
9431,WK026301  ,4635
9437,WK026302  ,5005
9441,WK026303  ,1345
9445,WK026304  ,3500
10418,WK026701  ,27300
10437,WK026702  ,1790
10442,WK026703  ,3760
10446,WK026704  ,435
10449,WK026705  ,9660
10457,WK026801  ,11855
10460,WK026802  ,34355
10469,WK026803  ,15405
10472,WK026804  ,16810
10477,WK026805  ,18690
10483,WK026806  ,23505
10488,WK026807  ,22000
10498,WK026808  ,14850
10506,WK026809  ,19270
11049,WK026900  ,7500
11059,WK026901  ,13675
11071,WK026902  ,2425
11832,WK027300  ,22255
11843,WK027301  ,1945
